CustomerID,Age,Gender,Education_Level,Annual_Income,Credit_Score,City_Category,Satisfaction_Level,Employment_Status,Experience_Years,Product_Preference,Subscription_Plan,Distance_from_Store,Number_of_Purchases,Target_Buy
CUST_0593,58,Female,High School,68098.28197918259,833,Tier 2,Dissatisfied,Unemployed,38,Beauty,Basic,9.265899653147839,8,Yes
CUST_0594,24,Female,Bachelor,59153.28683603526,484,Tier 1,Satisfied,Student,5,Electronics,Basic,3.3626812260759973,12,No
CUST_0595,21,Non-binary,Master,62261.92275640475,767,Tier 3,Very Satisfied,Employed,3,Electronics,Premium,1.8652953264270453,15,No
CUST_0596,67,Female,Bachelor,41213.4652426812,662,Tier 1,Dissatisfied,Student,40,Beauty,Basic,10.270731739718077,8,Yes
CUST_0597,62,Non-binary,High School,60877.49927521431,582,Tier 3,Very Satisfied,Student,40,Fashion,Basic,0.8473072036899654,6,Yes
CUST_0598,28,Male,Bachelor,67573.32468502823,635,Tier 3,Very Dissatisfied,Unemployed,9,Fashion,Basic,1.156163605640119,9,No
CUST_0599,46,Non-binary,Master,66822.54626879418,461,Tier 1,Dissatisfied,Unemployed,28,Groceries,Basic,5.813712336922117,16,No
CUST_0600,53,Male,Master,34249.61947881403,459,Tier 1,Dissatisfied,Student,32,Home,Premium,2.1726877914830136,9,No
CUST_0601,42,Non-binary,Master,61925.215528067645,773,Tier 1,Satisfied,Self-Employed,20,Home,Basic,6.241658630182258,8,Yes
CUST_0602,38,Female,High School,31122.208450721733,621,Tier 2,Very Satisfied,Self-Employed,20,Groceries,Basic,0.8581166646075278,11,No
CUST_0603,53,Non-binary,High School,63473.53292277052,311,Tier 3,Dissatisfied,Self-Employed,34,Home,Standard,1.4535605559362794,10,Yes
CUST_0604,27,Non-binary,Master,45973.25616794572,723,Tier 2,Dissatisfied,Unemployed,8,Electronics,Basic,0.8518505734232841,10,Yes
CUST_0605,54,Male,Bachelor,94112.8588505089,372,Tier 1,Satisfied,Unemployed,36,Electronics,Basic,15.278506367809799,11,Yes
CUST_0606,26,Female,Bachelor,62384.8665859178,500,Tier 3,Satisfied,Student,5,Beauty,Basic,2.5993651490543423,4,No
CUST_0607,41,Non-binary,Master,76023.28039647845,821,Tier 2,Very Satisfied,Employed,19,Beauty,Basic,2.056560164864924,12,No
CUST_0608,52,Female,Master,102217.4527404856,804,Tier 3,Very Dissatisfied,Unemployed,32,Groceries,Basic,0.1,6,No
CUST_0609,66,Non-binary,Bachelor,43651.96377822558,338,Tier 2,Very Dissatisfied,Student,40,Groceries,Basic,0.83273857914823,10,Yes
CUST_0610,52,Non-binary,Bachelor,68713.49821811823,359,Tier 1,Neutral,Student,30,Groceries,Premium,2.7334373419646236,14,Yes
CUST_0611,65,Female,Bachelor,36281.77981534308,620,Tier 2,Dissatisfied,Employed,40,Electronics,Basic,0.35481043437547033,9,Yes
CUST_0612,53,Non-binary,Bachelor,66897.94016499838,734,Tier 3,Very Satisfied,Self-Employed,34,Home,Standard,3.574299315216793,12,No
CUST_0613,35,Female,Bachelor,95314.18532900806,707,Tier 3,Dissatisfied,Student,15,Groceries,Standard,3.0349890608891266,7,Yes
CUST_0614,66,Non-binary,Master,47442.33571116421,685,Tier 3,Very Satisfied,Student,40,Groceries,Standard,7.287193591488035,13,No
CUST_0615,56,Male,Master,42280.91373410808,377,Tier 3,Very Satisfied,Student,37,Electronics,Basic,5.39114769837998,3,No
CUST_0616,49,Female,Master,58176.51532962874,493,Tier 1,Very Satisfied,Self-Employed,30,Electronics,Basic,2.9524774000414884,10,Yes
CUST_0617,41,Non-binary,High School,100916.34576176571,584,Tier 2,Dissatisfied,Self-Employed,20,Electronics,Standard,1.2722726956098773,9,Yes
CUST_0618,40,Non-binary,Master,75420.77839906511,826,Tier 1,Satisfied,Employed,18,Home,Standard,6.488919252290853,7,No
CUST_0619,49,Male,Master,41901.70695887979,823,Tier 1,Dissatisfied,Unemployed,31,Groceries,Standard,6.152646698717757,8,No
CUST_0620,54,Female,Bachelor,89101.21164963538,455,Tier 1,Very Satisfied,Self-Employed,36,Fashion,Basic,0.8320215184918539,17,Yes
CUST_0621,29,Non-binary,Master,26898.740153336264,639,Tier 3,Neutral,Unemployed,11,Fashion,Premium,12.310943230226002,9,No
CUST_0622,66,Male,Master,102731.1825760545,424,Tier 3,Very Dissatisfied,Unemployed,40,Groceries,Basic,0.33286356225961866,6,Yes
CUST_0623,30,Non-binary,Bachelor,77129.01360030318,579,Tier 3,Very Satisfied,Self-Employed,9,Groceries,Basic,0.283051279373698,11,No
CUST_0624,40,Female,Bachelor,95271.14880013437,427,Tier 2,Neutral,Student,20,Groceries,Basic,1.0372764019213245,7,No
CUST_0625,42,Non-binary,High School,27044.0378323193,613,Tier 3,Satisfied,Employed,23,Groceries,Basic,12.00986175667902,8,No
CUST_0626,52,Non-binary,Bachelor,63388.83661719373,631,Tier 2,Very Satisfied,Unemployed,32,Home,Basic,3.669826334157124,5,No
CUST_0627,58,Non-binary,Bachelor,57322.22146868568,449,Tier 3,Neutral,Student,37,Fashion,Standard,7.754451835309313,12,Yes
CUST_0628,47,Non-binary,Master,39860.41053106718,753,Tier 3,Very Satisfied,Self-Employed,25,Beauty,Premium,1.2928381266553066,8,Yes
CUST_0629,34,Male,High School,34079.527594972154,335,Tier 1,Dissatisfied,Unemployed,16,Fashion,Premium,3.3688994621460515,14,No
CUST_0630,66,Male,High School,70141.62517519097,719,Tier 1,Neutral,Unemployed,40,Fashion,Basic,2.2180897744350396,6,Yes
CUST_0631,37,Female,Bachelor,71954.63416227247,321,Tier 1,Dissatisfied,Unemployed,18,Electronics,Standard,8.796324138852482,10,Yes
CUST_0632,65,Male,High School,85999.48093451506,505,Tier 2,Dissatisfied,Student,40,Groceries,Basic,0.11431918082509514,12,Yes
CUST_0633,42,Male,High School,49931.57893346338,655,Tier 2,Neutral,Student,20,Groceries,Basic,1.3975294764615147,9,Yes
CUST_0634,39,Female,High School,57167.8037968838,739,Tier 3,Very Dissatisfied,Student,21,Groceries,Basic,0.82776011930351,4,No
CUST_0635,30,Male,High School,32350.801501078164,395,Tier 2,Neutral,Unemployed,10,Electronics,Basic,9.801684941497472,7,No
CUST_0636,36,Male,High School,90815.71623989497,463,Tier 3,Very Dissatisfied,Unemployed,14,Home,Basic,3.151273658159984,10,Yes
CUST_0637,66,Female,Bachelor,61390.96175514486,447,Tier 2,Very Satisfied,Employed,40,Home,Basic,2.5894194062571554,9,Yes
CUST_0638,53,Female,Bachelor,74451.77003240211,829,Tier 2,Very Satisfied,Employed,32,Beauty,Standard,2.984485050708827,11,Yes
CUST_0639,29,Female,Master,75158.10792222024,593,Tier 2,Neutral,Student,10,Home,Premium,17.86429887503487,10,Yes
CUST_0640,58,Non-binary,Bachelor,89182.14314603957,494,Tier 1,Very Satisfied,Student,40,Home,Basic,9.49452102282869,13,Yes
CUST_0641,36,Non-binary,Master,43372.010654650934,779,Tier 2,Satisfied,Self-Employed,17,Groceries,Premium,6.127153124951189,7,Yes
CUST_0642,29,Female,High School,73951.73200694357,422,Tier 1,Dissatisfied,Student,10,Fashion,Standard,1.7158256352029313,11,No
CUST_0643,26,Female,High School,59499.82587381917,699,Tier 1,Dissatisfied,Employed,7,Home,Standard,0.9026538032455135,6,No
CUST_0644,24,Female,Master,102113.54132681261,751,Tier 2,Very Dissatisfied,Employed,5,Home,Standard,12.71905760642433,9,Yes
CUST_0645,45,Non-binary,High School,43312.71642007966,403,Tier 3,Very Satisfied,Employed,27,Electronics,Basic,2.7502195488472725,8,No
CUST_0646,31,Non-binary,Bachelor,83428.52695527744,761,Tier 3,Very Dissatisfied,Unemployed,9,Beauty,Premium,1.6338875102493682,10,No
CUST_0647,48,Male,Bachelor,67006.83558456793,695,Tier 3,Dissatisfied,Unemployed,28,Electronics,Standard,3.183085959077233,11,Yes
CUST_0648,69,Male,Bachelor,65957.12188412042,636,Tier 2,Dissatisfied,Student,40,Groceries,Premium,12.495885316789884,12,Yes
CUST_0649,36,Female,High School,61080.414520949795,441,Tier 3,Very Satisfied,Self-Employed,16,Fashion,Standard,2.4475007942459244,9,No
CUST_0650,64,Non-binary,Bachelor,86933.31645673575,616,Tier 1,Satisfied,Self-Employed,40,Beauty,Premium,4.135004522759347,14,Yes
CUST_0651,33,Non-binary,Bachelor,65277.03402147869,826,Tier 3,Satisfied,Self-Employed,12,Electronics,Standard,8.121902522553496,10,No
CUST_0652,22,Non-binary,High School,29511.693237580457,700,Tier 2,Very Satisfied,Unemployed,4,Home,Basic,2.785504411489913,11,No
CUST_0653,52,Female,Bachelor,84390.0713742449,609,Tier 3,Very Satisfied,Employed,31,Home,Basic,1.3298755913243805,12,Yes
CUST_0654,29,Male,Master,80724.03664263444,794,Tier 1,Very Dissatisfied,Employed,11,Beauty,Basic,26.038498517938216,10,No
CUST_0655,42,Female,PhD,71742.75368425695,408,Tier 2,Very Satisfied,Unemployed,22,Home,Basic,15.683122879725298,18,Yes
CUST_0656,69,Male,High School,37430.52740504907,671,Tier 3,Satisfied,Self-Employed,40,Electronics,Basic,9.272830866151304,7,Yes
CUST_0657,38,Male,Master,40537.692795573596,505,Tier 2,Very Satisfied,Self-Employed,16,Electronics,Premium,5.829755705554689,6,Yes
CUST_0658,53,Female,Bachelor,22451.142295277823,342,Tier 2,Very Dissatisfied,Student,32,Home,Standard,1.746834479243761,7,No
CUST_0659,40,Male,Bachelor,69206.59746359628,544,Tier 2,Very Dissatisfied,Student,18,Home,Premium,12.23302438003747,12,No
CUST_0660,33,Male,High School,33009.023036512604,586,Tier 3,Very Dissatisfied,Self-Employed,13,Groceries,Premium,1.6117586995486994,12,No
CUST_0661,56,Non-binary,Master,25624.982142756708,654,Tier 2,Very Dissatisfied,Unemployed,35,Fashion,Standard,8.067467995039646,12,No
CUST_0662,62,Male,High School,85499.78238600088,775,Tier 3,Neutral,Self-Employed,40,Beauty,Premium,12.520946939257996,9,Yes
CUST_0663,59,Female,Bachelor,75363.59128925693,382,Tier 1,Very Satisfied,Student,37,Electronics,Standard,4.619143359843588,12,Yes
CUST_0664,56,Female,High School,53336.56670338146,409,Tier 3,Dissatisfied,Self-Employed,36,Beauty,Premium,8.124184804879505,11,Yes
CUST_0665,31,Male,Master,57319.06833485609,489,Tier 1,Very Satisfied,Unemployed,10,Groceries,Basic,7.843762016979744,13,Yes
CUST_0666,48,Non-binary,Master,20000.0,550,Tier 3,Neutral,Employed,27,Electronics,Basic,1.073135541426263,13,No
CUST_0667,22,Non-binary,Master,78334.89838118441,590,Tier 2,Very Dissatisfied,Unemployed,2,Groceries,Basic,5.5119642338448305,8,No
CUST_0668,52,Male,High School,46145.370710226314,500,Tier 3,Neutral,Unemployed,31,Groceries,Standard,0.4906443960126562,15,No
CUST_0669,40,Male,High School,66605.81726266282,625,Tier 2,Satisfied,Student,19,Home,Standard,3.54486010874064,10,Yes
CUST_0670,46,Female,Bachelor,20000.0,810,Tier 1,Satisfied,Unemployed,26,Beauty,Basic,0.8850915085572728,12,Yes
CUST_0671,60,Male,Bachelor,79551.36064323092,708,Tier 3,Very Satisfied,Unemployed,38,Beauty,Basic,2.6922646607194474,19,Yes
CUST_0672,28,Non-binary,High School,44943.10461228552,807,Tier 2,Very Satisfied,Student,7,Home,Premium,8.94827067595248,13,Yes
CUST_0673,35,Male,Bachelor,32479.154724212913,371,Tier 1,Dissatisfied,Student,14,Beauty,Standard,21.779003651449532,10,No
CUST_0674,64,Female,PhD,53207.967310232656,546,Tier 1,Dissatisfied,Employed,40,Home,Basic,1.9133336250664388,7,Yes
CUST_0675,29,Female,Master,48072.0956412903,643,Tier 3,Satisfied,Self-Employed,8,Electronics,Standard,3.795961634124127,13,No
CUST_0676,26,Female,Master,81485.35225819732,353,Tier 1,Very Dissatisfied,Unemployed,6,Groceries,Standard,3.580012160459564,5,No
CUST_0677,27,Female,PhD,51592.09755276746,827,Tier 2,Neutral,Student,5,Groceries,Premium,15.43940336670175,7,Yes
CUST_0678,61,Female,High School,87252.34053226735,831,Tier 1,Dissatisfied,Employed,39,Beauty,Basic,3.2560328909286436,6,Yes
CUST_0679,34,Male,Bachelor,66602.85231578146,492,Tier 1,Dissatisfied,Self-Employed,16,Fashion,Basic,6.00498959178029,7,No
CUST_0680,55,Male,PhD,77887.35774424749,357,Tier 2,Very Dissatisfied,Student,34,Groceries,Basic,12.741739784371278,14,Yes
CUST_0681,24,Male,High School,59956.67093544227,736,Tier 1,Very Dissatisfied,Self-Employed,3,Home,Basic,2.337063419521373,14,No
CUST_0682,63,Male,Master,85441.17964679767,410,Tier 1,Very Satisfied,Self-Employed,40,Fashion,Premium,11.620179539542379,5,Yes
CUST_0683,30,Female,Bachelor,36927.52019434648,428,Tier 1,Neutral,Unemployed,8,Fashion,Basic,12.472132413189081,9,Yes
CUST_0684,57,Non-binary,Bachelor,62272.48914988654,625,Tier 1,Very Dissatisfied,Unemployed,38,Groceries,Premium,13.343847254077891,10,Yes
CUST_0685,59,Male,Bachelor,52071.2834113717,307,Tier 2,Dissatisfied,Student,40,Groceries,Basic,1.5766107234052729,11,Yes
CUST_0686,26,Non-binary,PhD,87932.56959014623,328,Tier 1,Dissatisfied,Self-Employed,4,Groceries,Premium,2.5570922828661837,16,No
CUST_0687,67,Male,Master,89980.68809318851,411,Tier 2,Satisfied,Student,40,Home,Basic,10.216354616149058,9,Yes
CUST_0688,44,Male,High School,60008.42518474237,430,Tier 1,Very Dissatisfied,Student,25,Fashion,Premium,2.2248915495476678,13,No
CUST_0689,19,Non-binary,Master,34169.7779780839,487,Tier 1,Very Satisfied,Self-Employed,0,Beauty,Premium,4.584617571862702,11,No
CUST_0690,22,Female,High School,68541.94633583335,774,Tier 1,Neutral,Student,2,Home,Premium,0.6281251224979599,12,No
CUST_0691,46,Male,Bachelor,26707.805299324667,663,Tier 1,Very Satisfied,Self-Employed,28,Electronics,Basic,0.2896022811915067,11,Yes
CUST_0692,54,Male,Bachelor,92522.85597566223,503,Tier 2,Dissatisfied,Self-Employed,32,Groceries,Basic,2.6550905459183327,12,Yes
CUST_0693,55,Male,Bachelor,50536.59858727923,511,Tier 2,Very Satisfied,Self-Employed,33,Fashion,Standard,4.324621025379335,12,Yes
CUST_0694,36,Non-binary,Bachelor,59388.5967316501,575,Tier 2,Dissatisfied,Self-Employed,17,Home,Basic,2.493654580537847,10,Yes
CUST_0695,25,Female,PhD,46380.97848386492,372,Tier 3,Dissatisfied,Employed,4,Electronics,Basic,4.310620119142655,8,No
CUST_0696,65,Non-binary,Master,41964.36826598359,542,Tier 1,Dissatisfied,Self-Employed,40,Home,Basic,3.6189018733383262,6,Yes
CUST_0697,62,Non-binary,Bachelor,74745.82633094104,401,Tier 1,Dissatisfied,Unemployed,40,Home,Standard,5.787151683357575,9,No
CUST_0698,18,Female,High School,56827.66645897357,470,Tier 2,Dissatisfied,Unemployed,0,Beauty,Standard,5.242435523962187,11,Yes
CUST_0699,39,Non-binary,PhD,60849.6507784635,487,Tier 3,Satisfied,Unemployed,17,Beauty,Basic,2.7603713867963204,9,No
CUST_0700,69,Female,PhD,39922.17841562322,740,Tier 1,Very Satisfied,Self-Employed,40,Home,Basic,2.766884803441863,13,Yes
CUST_0701,34,Male,Master,77121.1844699408,385,Tier 2,Satisfied,Unemployed,16,Electronics,Basic,0.7586417303116013,10,No
CUST_0702,24,Female,High School,79155.79470273733,775,Tier 1,Satisfied,Employed,6,Fashion,Standard,3.599905785160276,11,No
CUST_0703,42,Male,High School,55821.43026240845,351,Tier 1,Very Dissatisfied,Student,20,Fashion,Basic,4.42370752203101,12,Yes
CUST_0704,62,Non-binary,High School,85358.44266663774,410,Tier 2,Very Dissatisfied,Self-Employed,40,Groceries,Basic,3.2359899774665575,10,Yes
CUST_0705,21,Non-binary,High School,57917.51691550955,342,Tier 2,Very Dissatisfied,Unemployed,3,Groceries,Premium,1.9704552068864492,7,No
CUST_0706,53,Male,Bachelor,75595.10992577641,510,Tier 1,Neutral,Employed,35,Fashion,Premium,6.394353672230904,9,Yes
CUST_0707,23,Non-binary,PhD,27541.44838339805,499,Tier 1,Very Dissatisfied,Student,1,Home,Premium,0.3879790939083845,11,No
CUST_0708,48,Female,Bachelor,67068.61732972825,325,Tier 2,Very Satisfied,Employed,28,Home,Premium,12.292708581766627,5,Yes
CUST_0709,36,Male,High School,54570.3706478613,598,Tier 1,Satisfied,Unemployed,17,Beauty,Basic,0.10429746959861641,11,No
CUST_0710,61,Non-binary,High School,63110.448519099926,376,Tier 1,Very Satisfied,Employed,40,Beauty,Standard,16.397129344599417,12,No
CUST_0711,56,Male,High School,62213.64811311652,436,Tier 2,Very Dissatisfied,Student,36,Groceries,Basic,3.102789528181151,8,No
CUST_0712,44,Female,High School,62513.99644353968,319,Tier 1,Neutral,Unemployed,23,Fashion,Standard,2.6608417059921052,9,No
CUST_0713,27,Female,High School,72314.01458725106,739,Tier 1,Neutral,Student,7,Home,Basic,1.4815560998461623,14,No
CUST_0714,43,Non-binary,High School,48696.52736788042,510,Tier 3,Satisfied,Employed,21,Fashion,Standard,0.1,10,Yes
CUST_0715,36,Female,Master,71381.58519071287,734,Tier 2,Very Satisfied,Self-Employed,15,Electronics,Standard,1.6064718775559348,13,Yes
CUST_0716,56,Male,PhD,84650.49766235813,506,Tier 3,Dissatisfied,Self-Employed,35,Fashion,Basic,0.5792990119926453,9,Yes
CUST_0717,20,Female,Bachelor,31797.179900393534,738,Tier 3,Very Satisfied,Self-Employed,0,Electronics,Standard,5.39141433448893,13,No
CUST_0718,62,Male,Bachelor,44389.19803541349,341,Tier 3,Very Dissatisfied,Self-Employed,40,Beauty,Basic,1.9215153520334414,15,Yes
CUST_0719,30,Male,Master,45229.291489976276,710,Tier 1,Dissatisfied,Student,12,Beauty,Basic,7.287433857750125,7,No
CUST_0720,67,Female,High School,38159.08401098081,822,Tier 1,Neutral,Self-Employed,40,Groceries,Basic,1.1591318616097754,13,No
CUST_0721,45,Non-binary,High School,50506.044607258824,726,Tier 3,Satisfied,Student,27,Fashion,Basic,11.52468214770761,6,Yes
CUST_0722,37,Female,Master,80662.37030799681,574,Tier 3,Satisfied,Unemployed,17,Fashion,Basic,3.7010001822298837,8,No
CUST_0723,45,Male,High School,88951.73849024856,747,Tier 3,Neutral,Self-Employed,27,Electronics,Premium,0.6080490974504624,6,Yes
CUST_0724,25,Male,Bachelor,62123.49939493004,668,Tier 1,Very Dissatisfied,Student,5,Beauty,Basic,2.561176715212908,8,Yes
CUST_0725,58,Female,Bachelor,53515.27978303599,519,Tier 3,Neutral,Self-Employed,37,Electronics,Basic,1.1581505781729429,12,Yes
CUST_0726,56,Non-binary,Bachelor,76058.4793816132,531,Tier 3,Very Dissatisfied,Self-Employed,37,Beauty,Basic,1.113752056570459,3,No
CUST_0727,18,Non-binary,Bachelor,20000.0,627,Tier 2,Dissatisfied,Self-Employed,0,Electronics,Standard,3.5298424940684,6,No
CUST_0728,20,Male,Master,38896.43055793684,742,Tier 2,Neutral,Student,2,Beauty,Standard,5.572062520791976,10,No
CUST_0729,30,Male,High School,20000.0,351,Tier 1,Very Dissatisfied,Employed,8,Electronics,Standard,12.130446375784793,11,No
CUST_0730,45,Non-binary,High School,38686.00565289117,675,Tier 2,Dissatisfied,Self-Employed,24,Beauty,Standard,3.4874028885250654,7,No
CUST_0731,66,Female,Master,44659.64946196,562,Tier 2,Neutral,Self-Employed,40,Electronics,Premium,16.883320258782522,14,No
CUST_0732,42,Male,Bachelor,89553.63755875356,566,Tier 2,Satisfied,Unemployed,24,Fashion,Premium,14.205181746857455,14,Yes
CUST_0733,50,Male,High School,20000.0,658,Tier 1,Neutral,Employed,29,Groceries,Standard,10.014718964581917,9,No
CUST_0734,55,Non-binary,Master,51665.94799531332,616,Tier 2,Very Satisfied,Student,35,Electronics,Basic,3.4655085575925746,12,Yes
CUST_0735,23,Female,Bachelor,72391.32944356215,623,Tier 1,Neutral,Unemployed,1,Groceries,Standard,0.7593726991818155,5,No
CUST_0736,61,Non-binary,Master,68214.61326538186,720,Tier 3,Very Satisfied,Self-Employed,40,Fashion,Standard,1.2288919226825854,9,Yes
CUST_0737,62,Female,Master,89234.76267069788,345,Tier 2,Dissatisfied,Unemployed,40,Fashion,Standard,5.215935251299799,9,Yes
CUST_0738,49,Female,Bachelor,63221.02957193177,568,Tier 1,Neutral,Unemployed,31,Beauty,Premium,2.7387879529555628,9,Yes
CUST_0739,62,Female,Bachelor,67485.5636096229,680,Tier 2,Dissatisfied,Self-Employed,40,Groceries,Standard,0.7938160244865735,10,Yes
CUST_0740,64,Male,PhD,23229.863363948993,417,Tier 3,Dissatisfied,Employed,40,Home,Premium,3.2599679680500655,10,Yes
CUST_0741,38,Non-binary,High School,40234.62283646382,415,Tier 1,Very Dissatisfied,Employed,17,Beauty,Basic,0.1,12,No
CUST_0742,33,Non-binary,Master,24345.90513103953,559,Tier 1,Dissatisfied,Unemployed,15,Groceries,Basic,6.619328525282901,5,No
CUST_0743,38,Female,High School,71452.162158282,374,Tier 1,Dissatisfied,Self-Employed,20,Electronics,Basic,0.38214490377113064,10,Yes
CUST_0744,28,Male,Bachelor,66973.80903514492,779,Tier 3,Neutral,Student,10,Electronics,Premium,4.959297582060827,13,Yes
CUST_0745,54,Male,Bachelor,66270.7593456703,604,Tier 3,Neutral,Unemployed,35,Fashion,Premium,7.875431411246728,14,Yes
CUST_0746,53,Non-binary,PhD,42371.32783083852,306,Tier 3,Satisfied,Student,35,Home,Standard,0.7115281521516602,7,Yes
CUST_0747,52,Male,PhD,40541.00441366669,665,Tier 1,Very Dissatisfied,Unemployed,30,Electronics,Standard,3.655685640007355,8,No
CUST_0748,36,Male,High School,64188.93864592835,822,Tier 3,Dissatisfied,Unemployed,14,Groceries,Standard,7.549490594883338,8,Yes
CUST_0749,37,Female,High School,46612.2789445773,647,Tier 2,Very Dissatisfied,Self-Employed,19,Groceries,Premium,1.509807396600544,12,No
CUST_0750,35,Male,Master,39591.908723355264,737,Tier 3,Very Satisfied,Self-Employed,13,Electronics,Premium,0.8891578175952929,9,Yes
CUST_0751,64,Female,Bachelor,49832.21257483863,514,Tier 1,Dissatisfied,Student,40,Groceries,Standard,2.053537459360867,7,Yes
CUST_0752,58,Non-binary,High School,46785.15927929383,728,Tier 2,Very Dissatisfied,Student,36,Groceries,Standard,4.0450260876411095,8,No
CUST_0753,66,Male,Bachelor,42665.54050743094,797,Tier 3,Satisfied,Employed,40,Fashion,Basic,4.281620983978877,13,Yes
CUST_0754,31,Non-binary,Bachelor,35484.64366484796,839,Tier 2,Satisfied,Self-Employed,11,Home,Standard,0.701349274085939,7,Yes
CUST_0755,32,Non-binary,PhD,68973.79536677814,666,Tier 2,Dissatisfied,Unemployed,11,Fashion,Basic,3.058470548879151,10,No
CUST_0756,48,Male,High School,91120.98878954114,612,Tier 1,Very Satisfied,Unemployed,29,Home,Basic,1.5618017619108278,12,Yes
CUST_0757,18,Male,Bachelor,59219.915987626926,837,Tier 2,Satisfied,Employed,0,Groceries,Premium,9.226567682978368,5,No
CUST_0758,20,Non-binary,Bachelor,64448.68273939856,353,Tier 2,Satisfied,Self-Employed,1,Home,Standard,1.8812925097710633,10,Yes
CUST_0759,33,Male,Master,70727.55705203407,840,Tier 1,Very Satisfied,Unemployed,13,Groceries,Premium,9.122586723356491,12,Yes
CUST_0760,40,Female,Bachelor,67331.31514386243,766,Tier 1,Very Dissatisfied,Employed,21,Groceries,Basic,2.7980193002984817,9,Yes
CUST_0761,28,Female,Bachelor,43061.753433660415,463,Tier 1,Satisfied,Employed,10,Fashion,Basic,6.48383646250645,7,Yes
CUST_0762,29,Male,High School,94396.9242220517,633,Tier 2,Neutral,Unemployed,11,Fashion,Basic,3.567364054141964,11,No
CUST_0763,27,Non-binary,Master,44853.78972644078,846,Tier 2,Satisfied,Unemployed,7,Beauty,Basic,4.863811051451365,7,Yes
CUST_0764,49,Male,Bachelor,72961.76729320818,647,Tier 2,Very Dissatisfied,Student,31,Electronics,Basic,2.5155813439629604,7,No
CUST_0765,33,Male,High School,70603.82614685824,572,Tier 1,Very Dissatisfied,Self-Employed,13,Beauty,Basic,7.309547726281731,12,Yes
CUST_0766,25,Non-binary,Bachelor,20831.169157307246,713,Tier 3,Dissatisfied,Student,5,Beauty,Basic,2.7685732758670127,11,Yes
CUST_0767,55,Non-binary,High School,52823.07166174161,799,Tier 2,Neutral,Employed,37,Home,Basic,3.0574824926441,20,Yes
CUST_0768,29,Female,High School,61132.5690362434,392,Tier 3,Very Dissatisfied,Unemployed,7,Groceries,Basic,3.6457236181581503,9,No
CUST_0769,41,Non-binary,Master,62663.024228485716,378,Tier 1,Very Satisfied,Student,21,Groceries,Standard,8.913724664211987,12,No
CUST_0770,45,Female,Bachelor,66028.41031033534,516,Tier 2,Neutral,Employed,27,Groceries,Basic,5.384923235700137,9,No
CUST_0771,25,Non-binary,Master,75153.25745879952,657,Tier 3,Neutral,Self-Employed,3,Electronics,Standard,2.1474601833008427,10,Yes
CUST_0772,45,Male,High School,59849.69271458444,806,Tier 2,Very Satisfied,Unemployed,25,Home,Standard,5.5481584086438565,7,No
CUST_0773,53,Female,Master,67092.35136035888,480,Tier 2,Satisfied,Student,31,Home,Basic,5.142072738759768,3,No
CUST_0774,43,Female,High School,59100.90826455234,545,Tier 2,Very Satisfied,Self-Employed,22,Groceries,Premium,13.369640869943687,9,Yes
CUST_0775,25,Female,Bachelor,39653.326864904535,543,Tier 3,Very Satisfied,Student,4,Beauty,Standard,9.20736803544722,12,Yes
CUST_0776,67,Male,PhD,60648.02882739348,805,Tier 1,Satisfied,Employed,40,Electronics,Standard,5.212770485730158,13,Yes
CUST_0777,45,Male,Master,74981.7968850614,721,Tier 2,Satisfied,Self-Employed,25,Beauty,Basic,2.089007780812044,8,Yes
CUST_0778,45,Male,Bachelor,82175.7676495073,619,Tier 1,Satisfied,Student,27,Fashion,Standard,7.561021755328917,15,Yes
CUST_0779,54,Male,Bachelor,70746.31315088409,386,Tier 1,Satisfied,Self-Employed,35,Home,Premium,4.280781657604335,8,No
CUST_0780,58,Male,Master,86687.00651898599,516,Tier 3,Satisfied,Employed,40,Home,Basic,21.08934120347024,9,Yes
CUST_0781,53,Female,Bachelor,68377.29494817961,789,Tier 3,Very Satisfied,Self-Employed,34,Beauty,Basic,1.4218121333554021,8,Yes
CUST_0782,44,Male,Master,77277.59643337675,818,Tier 1,Dissatisfied,Student,25,Electronics,Basic,0.41503796473532484,17,Yes
CUST_0783,34,Female,Master,78747.82298559572,577,Tier 2,Dissatisfied,Employed,14,Home,Standard,0.3622718414875736,16,Yes
CUST_0784,26,Male,High School,55532.98918232529,468,Tier 3,Very Dissatisfied,Unemployed,4,Beauty,Basic,5.108678315914416,15,Yes
CUST_0785,50,Non-binary,High School,74520.06865135337,629,Tier 2,Dissatisfied,Student,32,Electronics,Standard,14.005782940414635,8,Yes
CUST_0786,37,Female,Bachelor,41187.10204718172,740,Tier 2,Dissatisfied,Student,15,Beauty,Basic,0.1,9,No
CUST_0787,30,Non-binary,High School,66996.24685097727,690,Tier 2,Very Satisfied,Employed,9,Electronics,Premium,6.4689596323232195,14,Yes
CUST_0788,45,Female,High School,71540.51653336905,795,Tier 1,Satisfied,Employed,25,Groceries,Basic,5.351074432073139,13,Yes
CUST_0789,65,Non-binary,PhD,81021.90241398661,680,Tier 2,Satisfied,Unemployed,40,Electronics,Basic,6.58951994359203,8,Yes
CUST_0790,46,Male,Bachelor,76415.18607962612,605,Tier 1,Very Satisfied,Student,25,Fashion,Standard,2.1956684870748253,7,Yes
CUST_0791,30,Male,Master,81282.28366669427,812,Tier 1,Dissatisfied,Employed,12,Groceries,Basic,8.587801321649653,11,Yes
